,part_no,sales_order_mar,line_mar,date_promised_mar,master_order_mar,product_line,created_by_mar,value_mar,customer_mar,customer_po_no_mar,work_order_mar,description_mar,comment_mar,wip_text_mar,age_mar,owner_mar,order_type_mar,total_cost_mar,lab_hrs_mar,labour_mar,prod_receipt_mar,ap_invoices_mar,burden_mar,material_mar,sub_con_late_costs_mar,1st_date_mar,<_30_days_mar,31_60_days_mar,61_90_days_mar,91_120_days_mar,121_150_days_mar,151_180_days_mar,181_365_days_mar,over_1_year_mar,aged_wip_report,nan,warehouse_mar,quantity,avg._cost_mar,2024_12_18_00:00:00_mar,2025_01_22_00:00:00_mar,2025_02_21_00:00:00_mar,2024_03_22_00:00:00_mar,ytd_balance_mar,mrb_intranet_report_mar,"variance_
gl_vs._intranet_mar",last_6_months_activity_mar,unnamed:_21_mar,comment_5/24_mar,additional_comments,warehouse_jun,part_number,description_jun,qty,total_cost_jun,avg._cost_jun,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,sales_order_jun,line_jun,date_promised_jun,master_order_jun,pl___product_line,created_by_jun,value_jun,customer_jun,customer_po_no_jun,work_order_jun,part_description,comment_jun,wip_text_jun,age_jun,owner_jun,order_type_jun,total_cost_agedwip,lab_hrs_jun,labour_jun,prod_receipt_jun,ap_invoices_jun,burden_jun,material_jun,sub_con_late_costs_jun,1st_date_jun,<_30_days_jun,31_60_days_jun,61_90_days_jun,91_120_days_jun,121_150_days_jun,151_180_days_jun,181_365_days_jun,over_1_year_jun,part_number_mrb,account_name,part_number.1,2024_12_18_00:00:00_jun,2025_01_22_00:00:00_jun,2025_02_21_00:00:00_jun,2024_03_22_00:00:00_jun,2024_04_21_00:00:00,2024_05_21_00:00:00,2024_06_20_00:00:00,2024_07_20_00:00:00,2024_08_19_00:00:00,2024_09_18_00:00:00,2024_10_18_00:00:00,2024_11_17_00:00:00,2024_12_17_00:00:00,ytd_balance_jun,mrb_intranet_report_jun,"variance_
gl_vs._intranet_jun",last_6_months_activity_jun,unnamed:_20,unnamed:_21_jun,comment_5/24_jun,unnamed:_23,total_cost_change,qty_mar,qty_jun,quantity_change
2182,191568-200,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, STATOR, 8TH STAGE (HALF)",0,0,0.0,0,0,2966.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1483.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191568-200,"ASSEMBLY, STATOR, 8TH STAGE (HALF)",2.0,2966.71,1483.36,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
2183,191569-200,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, STATOR, 9TH STAGE (HALF)",0,0,0.0,0,0,5444.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,1814.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191569-200,"ASSEMBLY, STATOR, 9TH STAGE (HALF)",3.0,5444.68,1814.89,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,3.0,0.0
2184,191570-200,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, STATOR, 10TH STAGE (HALF)",0,0,0.0,0,0,233.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,116.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191570-200,"ASSEMBLY, STATOR, 10TH STAGE (HALF)",2.0,233.42,116.71,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
2185,191571-200,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, STATOR, 11TH STAGE (HALF)",0,0,0.0,0,0,8680.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,4340.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191571-200,"ASSEMBLY, STATOR, 11TH STAGE (HALF)",2.0,8680.33,4340.17,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
2186,191572-201,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, STATOR, 12TH STAGE (HALF)",0,0,0.0,0,0,4326.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2163.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191572-201,"ASSEMBLY, STATOR, 12TH STAGE (HALF)",2.0,4326.71,2163.36,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
2187,191573-200,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, STATOR, 13TH STAGE (HALF)",0,0,0.0,0,0,13757.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,4585.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191573-200,"ASSEMBLY, STATOR, 13TH STAGE (HALF)",3.0,13757.21,4585.74,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,3.0,0.0
2188,191574-200,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, STATOR, 14TH STAGE (HALF)",0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191574-200,"ASSEMBLY, STATOR, 14TH STAGE (HALF)",1.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0
2189,191575-200,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, STATOR, 15TH STAGE (HALF)",0,0,0.0,0,0,13405.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,3351.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191575-200,"ASSEMBLY, STATOR, 15TH STAGE (HALF)",4.0,13405.42,3351.36,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0,4.0,0.0
2190,191596-1,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,112081.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-1,"SEGMENT, TIP SHOE, 1ST STAGE",7.0,32690.42,4670.06,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-79391.02,24.0,7.0,-17.0
2191,191596-10,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,23350.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-10,"SEGMENT, TIP SHOE, 1ST STAGE",5.0,23350.3,4670.06,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,5.0,0.0
2192,191596-11,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,56040.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-11,"SEGMENT, TIP SHOE, 1ST STAGE",12.0,56040.72,4670.06,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.0,12.0,0.0
2193,191596-12,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,126026.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,4667.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-12,"SEGMENT, TIP SHOE, 1ST STAGE",27.0,126026.92,4667.66,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27.0,27.0,0.0
2194,191596-13,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,23350.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-13,"SEGMENT, TIP SHOE, 1ST STAGE",5.0,23350.3,4670.06,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,5.0,0.0
2195,191596-2,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"TIP SHOE, SEGMENT, 1ST STAGE",0,0,0.0,0,0,140101.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-2,"TIP SHOE, SEGMENT, 1ST STAGE",23.0,107411.38,4670.06,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-32690.419999999984,30.0,23.0,-7.0
2196,191596-3,0.0,0.0,0,829298.0,MARS,J CLAVIJO,0.0,0,0,829298.0,"SEGMENT, TIP SHOE, 1ST STAGE", ,NCR 12310<BR>PICK 4 WORST TIP SHOES AND ROUTE TO NDT,357.0,J CLAVIJO,0,23121.0,1.5,106.5,0.0,0.0,94.5,22920.0,0.0,2024-04-05 00:00:00,0.0,0.0,0.0,0.0,201.0,0.0,22920.0,0.0,0,0.0,0.0,6.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-3,"SEGMENT, TIP SHOE, 1ST STAGE",6.0,28020.36,4670.06,0,0.0,0,0,0,0,0.0,0,-,0.0,0,829298.0,MARS,J CLAVIJO,0.0,0,0,829298.0,"SEGMENT, TIP SHOE, 1ST STAGE", ,NCR 12310<BR>PICK 4 WORST TIP SHOES AND ROUTE TO NDT,451.0,J CLAVIJO,0,23121.0,1.5,106.5,0.0,0.0,94.5,22920.0,0.0,2024-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,201.0,22920.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4899.360000000001,6.0,6.0,0.0
2197,191596-4,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,28020.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-4,"SEGMENT, TIP SHOE, 1ST STAGE",6.0,28020.36,4670.06,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0,6.0,0.0
2198,191596-5,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,56040.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-5,"SEGMENT, TIP SHOE, 1ST STAGE",12.0,56040.72,4670.06,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.0,12.0,0.0
2199,191596-6,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,56040.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,4670.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-6,"SEGMENT, TIP SHOE, 1ST STAGE",12.0,56040.72,4670.06,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.0,12.0,0.0
2200,191596-7,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,18421.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,4605.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-7,"SEGMENT, TIP SHOE, 1ST STAGE",4.0,18421.44,4605.36,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0,4.0,0.0
2201,191596-8,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,32237.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,4605.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-8,"SEGMENT, TIP SHOE, 1ST STAGE",7.0,32237.52,4605.36,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7.0,7.0,0.0
2202,191596-9,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE",0,0,0.0,0,0,37166.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,4645.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-9,"SEGMENT, TIP SHOE, 1ST STAGE",8.0,37166.38,4645.8,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.0,8.0,0.0
2203,191596-900,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEGMENT, TIP SHOE, 1ST STAGE (SEMI-FINISHED)",0,0,0.0,0,0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191596-900,"SEGMENT, TIP SHOE, 1ST STAGE (SEMI-FINISHED)",1.0,702.0,702.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0
2204,191634-100,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"COVER ASSEMBLY, INSULATION, #2 BEARING HOUSING, FORWARD",0,0,0.0,0,0,4589.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,917.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191634-100,"COVER ASSEMBLY, INSULATION, #2 BEARING HOUSING, FORWARD",5.0,4589.31,917.86,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,5.0,0.0
2205,191635-100,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"BLANKET, INSULATION, #2 BEARING",0,0,0.0,0,0,2871.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,410.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191635-100,"BLANKET, INSULATION, #2 BEARING",7.0,2871.82,410.26,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7.0,7.0,0.0
2206,191690-1,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, THRUST",0,0,0.0,0,0,1043.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,521.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191690-1,"WASHER, THRUST",2.0,1043.92,521.96,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
2207,191740-102,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ASSEMBLY, DIAPHRAGM, 1ST STAGE",0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191740-102,"ASSEMBLY, DIAPHRAGM, 1ST STAGE",1.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0
